album,artist,lyrics,title
,P. Diddy,"Kelly Price:,There's no way,No way (No),No Way,No way (No),Nowhere to go.,There's no way out.,No way.,No way (No),There's no way,No way (No),Nowhere to turn.,There's no way out.,P. Diddy:,I'm ready to call it quits from all this shit.,Even resign from the niggaz I been balling with,I'm second guessing, all this negative energy.,It's making me realize why niggaz really envy.,I feel no sympathy.,It's tight ill, plus I get slight chills when I write wills.,Tired of looking at these ugly niggaz with ice grills.,No telling what I might feel about my glory.,Two sides to every story.,That's why I pray to god hoping that he reassure me.,The more the pain, the more to gain.,Come with this territory.,I might dispose.,Feeling like my life been chose.,All I know, in my life a lot of ice and hoes.,When it's on.,My man there, gat in his hand. (No),What you do when you got a master plan, but half don' ran. (No),Here's your chance to prove you love me. (No),It's on and stubby.,So hot, it's feeling muggy.,Do you really know?,Chorus:,There's no way,No way (No),No Way,No way (No),Nowhere to go.,There's no way out.,No way.,No way (No),There's no way,No way (No),Nowhere to turn.,There's no way out.,Black Rob:,I feel like this.,Approach me with beef, get done.,I shoot through pants, no chance to pull for your gun.,Man, a lot of ya'll cats can't stand that one on one.,Wind up getting embarrassed right in front of your hon'.,Despite the bullshit, Black still here making hits.,Down that Chelsea Spears, me and Puff taking flicks.,No matter what, e gotta come strapped with out gats.,We don't want to but ya'll make us act like that.,Picture a thousand Bad Boy cats ready to blam you.,La familia, I steal, ya'll know ho my fam do.,Man-handle tracks that be laced by now.,Rolex watch, security straight from Mas.,Yo, I'm all on my own, g.,Who should I trust?,Niggaz bust BIG, now it seems they want us.,It's like no matter what I do, I can't escape it.,Ain't no going around.,And soon, I'ma be a man and just face it.,Chorus:,There's no way,No way (No),No Way,No way (No),Nowhere to go.,There's no way out.,No way.,No way (No),There's no way,No way (No),Nowhere to turn.,There's no way out.,P. Diddy:,It takes heart just to live in these streets.,You niggaz let the heat take the bitter with the sweet.,They can't hurt me no more than they already did.,They killed Big, in my heart he forever lives.,There's no way out like you got berretas to my wig.,We must love, and another blood shed my ribs.,Ugh, now the question is will I survive?,Nigga gotta make home.,I gotta still provide.,And I get the vibe niggas wanna list and try.,Ain't no telling what this bad boy feel inside.,Blood hit you, sweat and pain be intensified.,I'm feeling stranded as if I can't hitch a ride.,Now I tell my seed men amise a genocide.,Plus I'm dangerous, soul no more feels painless.,And you know hat you tell them niggas who can't touch you.,You grab your nuts and say motha f**k you.,You invited.,Got guns, be indicted.,And if they kill me, me and Big reunite.,What nigga!,What nigga!,What nigga!,Kelly Price:,There's no way,No way (No),No Way,No way (No),Nowhere to go.,There's no way out.
,
,
",P. Diddy:No Way Out F/ Black Rob And Kelly Price
,P. Diddy,"Sometimes I try to figure out ,Just why,Why you are the way you are,You...You make it so hard for me to love you,Hold up now,Listen...I ain't gonna try to sit here and say I'm perfect,You know ,I mean...I'm tryin' to do the best I can,with my time here on earth,You know...You know my mother,Mama always say that I'd be somebody,You know,So you know, I figured that I might as well be great,You know,I mean, it's hard to understand how I am,Some shit you just don't really need to be ,Muthafucking Understanding though,I mean God put me here for a reason,And I'm here to let these...know,I've come to claim my place,I've come to claim my place,I'll show you the way,A lot of people don't understand,They'll understand one day though,I just like to make people feel good,I really feel I can do anything,I really truly believe in God that way,So much that I believe in myself,I guess I'm kinda like my father,You know, Who had a relentless spirit,You know,He would stop at nothing to achieve his goal,You now nowadays,A lot of these muthafuckers don't understand that,They gonna have to handle it,Yeah, you feel me,I've come to claim my place,And I ain't gonna stop,I ain't gonna never stop,I thank y'all for ridin' with me,Thank y'all for rockin' with me,through this journey,It's just begun,And I wanna take the time to say,Thank you,Listen to everything he says,I've come to claim my place,I truly appreciate you,And I love ya,Ain't nothin' else to say.
,
,
",P. Diddy:Claim My Place (Interlude)
No Way Out (1997),Diddy,"Intro: notorious b.i.g.,One, one two,Check me out right here yo,Verse one: puff daddy,Yo, the sun don't shine forever,(big: you can turn the track up a little bit for me),But as long as it's here then we might as well shine together,(big: all up in my ears),Better now than never, business before pleasure,(big: the mic is loud, but the beats isn't loud),P-diddy and the fam, who you know do it better? ,Yeah right, no matter what, we air tight,(big: yeah!),So when you hear somethin, make sure you hear it right,Don't make a ass outta yourself, by assumin,(big: yeah! now the mic is lower, turn the mics up),Our music keeps you movin, what are you provin? ,(big: turn that shit all the way up, yeah),You know that I'm two levels above you baby,(big: music's gettin louder),Hug me baby, i'ma make you love me baby,(big: this shit is hot!),Talkin crazy ain't gonna get you nuthin but choked,(big: uh-huh, uh-huh, uh-huh),And that jealousy is only gonna leave you broke,So the only thing left now is God for these cats,And big you know you too hard for these cats,I'ma win cause I'm too smart for these cats,While they makin up facts (uhh) you rakin up plats,Verse two: notorious b.i.g.,In the commision, you ask for permission to hit em,He don't like me, him and wild wifey was wit em,You heard of us, the murderers, most shady,Been on the low lately, the feds hate me,The son of *satan*, they say my killin's too blatant,You hesitatin, I'm in your mama crib waitin,Duct tapin, your fam destiny,Lays in my hands, gat lays in my waist,Francis, m to the iz-h phenominal,Gun rest under your vest by the abdominal,Rhyme a few bars so I can buy a few cars,And I kick a few flows so I can pimp a few hoes,Excellence is my presence, never tense,Never hesitant, leave a nigga bent real quick,Real sick, brawl nights, I perform like mike,Anyone -- tyson, jordan, jackson,Action, pack guns, ridiculous,And i'm, quick to bust, if my ends you touch,Kids or girl you touch, in this world I clutch,Two auto-matoes, used to call me fatso,Now you call me castro, my rap flows,Militant, y'all faggots ain't killin shit,Ooops cristal keep spillin shit, you overdid it homes,You in the danger zone, you shouldn't be alone,Hold hands and say it like me,The most shady, frankie baby, fantastic,Graphic, tryin to make dough, like jurassic,Park did quick to spark kids who start shit,See me, only me,The underboss of this holocaust,Truly yours, frank white,Chorus: busta rhymes,We got the real live shit from front to back,To my people in the world, where the fuck you at? ,Where my niggaz is at? (2x),Where the fuck my bitches at? ,Where my bitches is at? ,(repeat all 2x),Verse three: puff daddy,Put your money on the table and get your math on,Break it down, split it up, get your laugh on,See you later dog, i'ma get my stash on,There's a bed full of money that I get my ass on,I never lose the passion to go platinum,Said I'd live it up til all the cash gone,Ain't that funny, only use plastic, craft it,To make classics, hotter than acid,P-d, rollin on your tape or cd,The girl-boy killa, no team illa,The fam-o, ammo, is every channel,We been hot for a long time burnin like a candle,What you can do is check your distribution,My songs bump in houston like scarface produced em,You ain't gotta like me, you just mad,Cause I tell it how it is, and you tell it how it might be,Verse four: notorious b.i.g.,We got the shit, mac tight, brass knuckles and flashlights,The heaters in the two-seaters, with two midas,Senoritas, kiss rings when you meet us,P-diddy run the city, show no pity,I'm the witty one, frank's the crook from the brook',Matty broke the neck of your coke connect,No respect squeeze off til all y'all diminish,Shootouts for twenty minutes, until we finish,Venice took the loot, escaped, in the coupe,Break bread, with the kiss, peniro, sheek louch,Black rob joined the mob, it ain't no replacin him,Niggaz step up, with just mase and 'em,Placin them in funerals, criminals turned aroused,The brick city, nobody come off like p-diddy,Business wise, I play men,Hide money on the island cayman, y'all just betray men,You screamin, I position, competition,Nother day in the life of the comission,Chorus 2x w/ puff talking,Aiyyo, can you hear me out there? ,Aiyyo turn me up, nobody can hear me out there,That's good, it's all fucked up now,Y'all know it's all fucked up now right? ,What the fuck i'ma do now? ,What i'ma do now? ,Can y'all hear me out there? ,Can y'all hear me out there? ,(? ) fuck y'all niggaz wanna do,It's all fucked up now,What i'ma do now, huh? ,What i'ma do now,It's all fucked up now
,
,
",Diddy:Victory
Forever (1999),Diddy,"[intro],Ladies and gentlemen,We are gathered here today,To join,I see it, yeah,Yeah, yeah,I like this right here,Yeah, yeah,One-two, one-two, in the place to be,As you can see,I am the crush groovin',There's a whole lot of stars be groovin' in here tonight,The record breaking and the record making,Yeah, yeah, turn this up,From the states to over seas,Every city in between I hit the scene,Catch fire like kerosene,Geting paid for more then a decade,We been blazing, y'all wasn't ready for the pd invasion,Caught you off guard, got bitches, got cars,Healin' war scars, puff smoke out of the jar,Catch flights to and fro, nigga who you know? ,No one important, just another nigga flossing,Gotta seal, what I'm touching is real,You just a clone wit' a production deal,I sailed the seven seas and kept my head above the water,Sorry I left you, but now I am back for ya,But it's like we never bounced, platinum from word of mouth,Hottest niggas out,Alot better, the shit's too strong,I'm home now, daddy's been gone too long,1 - 	[lil' kim],What you niggas want,Wanna talk slick,Wanna do shit, try shit, new shit,Who you fucking wit',You and your weak clique,Bitch you creep wit' got you in some deep shit,You coppin' pleas now, it ain't a secret,Trying to be niggas you can't even speak with,You can't run, you can't hide,Bad boy 'till the day we die,Tell they all like jordan in the fall,On top of the hill like lauren, killing 'em soft',What you grillin' me for? ,Kept my name good, we from the same hood,Made some change, put the range wit' the stained wood,Now chicks, they keep they eyes on me,Wanna grind on me,Haters plotting so I keep my nine on me,You can't stop 'em when them shells is popping,Look good to the public eye, your streets is watching,At all times, put it all on the line,Without a care dreams of cream turn to nightmares,No one to talk to, don't know who to trust,Got your gun out and don't know who to bust,It get like that though, when you stack that dough,Can't run from it yo, that's when they get close,So put up you guards, keep faith in god,I promise y'all the world'll be ours,Repeat 1,Your games amaze, but alot of ways, many choices,Can't sleep, when I do I hear voices,Speakin' loud and clear, wait 'till you come out this year,So I listen back cause the street is missing that,What a world we live in,So cold I'm shivering, slipping,Gotta work with what I'm given, shit,Bitches is trifling, hands out grabbin',Niggas hating, scheming and back stabbin',That's why they hang around you, just to be seen,Type to leave a gun fight wit' a full magazine,No blood, not hit, chamber ain't warm,What part of the game is this? and who's side you on? ,Can't be out for wealth and out for self, won't work,Find yourself tucked and surrounded by dirt,In a verse I show the whole earth my work,It got to get better because it can't get no worse,Repeat 1,Repeat 1
,
,
",Diddy:What You Want
,P. Diddy,"[Bizzy Bone],Let it go (Let this angel life go),Let yourself go,(Time is passin' 'til the cops come),Big beef, big beefin' with the Mistress,(On and on and on and on and on and on and),Over the backs of the lines as we growl, mutherf**ker,We are livin' in the last motherf**kin' days,This is Revelations,If it don't go down now,That mean aye'body was wrong,Can you face yourself with that question?,Or the answer? What the f**k do you believe in?,Say goodbye to the bad guy,'Zy rollin' with my cateye, deadeye,Ain't afraid to flame a rat up,But I hot out fathom,My album hit the shelves,We hustle for record sales,Hit my liquor store,Let my niggas learn about in jail,Till the squad cars accel', it's to my position as we yell,This here's some bullshit like pit bulls in the bull pen,Make that a fine, no,If you don't like my bullets, to hell if he ain't fashion,L.A. looters, throw your mask on,Gambini got his mash on and now we gonna be blastin',[Puffy],I'm married to the game and every year's the same,Bullets rain all season,Heaven and Hell is only what you believe in,Empty the shells if niggas give you the reason,Never was the type to be stuck and duckin' and weavin,By the grievin',My story's no fairy tale, reach niggas in every cell,From my block to the world, gave the glock to my girl,Don't mix the kids with the biz',Baby, the industry's hell worth it,1 - Oh, I said, oh yeah,When they come to lock you down,(Don't let it come our way),Oh I said, oh yeah,When they come to lock you down,(Don't let it come our way),Oh I said, oh yeah-acapo
,
,
",P. Diddy:Angels With Dirty Faces
No Way Out (1997),Diddy,"Senorita,[singing by india],Sabes bien que fue un enga~o,Lo que me hiciste fue un pecado,Asi mismo me enga~aste (~ substituted for the spanish n),Translation: you know well it was a lie,What you did to me was a sin,That's the way you betrayed me....,Verse one: puff daddy,Honey I keep you hot and wet, just flooded with ice,And you can spend all day and chill, all night,Come sleep with the king, peep what I bring,Every few weeks it's a bigger size ring,Carats ain't nuttin when the cabbage ain't nuttin,I got habits like goin to paris I ain't frontin,You can never need for nuttin, only one pipe,Would you like to go to dinner, wit jordan and his wife? ,Am I moving fast? it could happen real soon,Thousand dollar shoes, dance in ballrooms,You know the dress, that got the party impressed,You'll only wear it one time, cause the world is mine,I try to address it, but you never get the message,You the water in my life and I'm trapped in the desert,I never seen a honey sweeter, won't stop,Till I get her cause I need her, my senorita,Chorus: puff daddy (singing),Mami ven aqui, I wanna be your,Papi chulo can't you see? (mi amor),Baby I need you conmigo,Your style is my steelo te necesito yo aqui,(te necesito yo a ti, te amo),Baby come to me (2x),Verse two: puff daddy,Her name is carmen, she live down in spanish harlem,And I think I have the key to her secret garden,When I seen her, I used to want to beg her pardon,But I was scared, I ain't really have the heart,And when she walked by, I would panic, even though,I was cool with her pops lou, the mechanic,Went to school with her brother, that's right,I never could build up the words to express how I loved her,Long hair, pretty face, slim waist,The kind that you marry and take to another place [india sings again],And exchange vows, spend thous,Make love in a hot tub, where there's a hot towel,She'll be loyal without being spoiled,You can shuck all you want but she's still gonna ignore you,Makes no sense to say mira,Cause bet she won't turn him around, she's my senorita,Chorus,Verse three: puff daddy,I rock regular clothes, as well as gucci too,And if you don't believe me, ask groovy loo,You're beautiful, so I stay true to you,I think you oughta see things like bermuda boo,No cooperation, got me walkin around pacin,Patient, waitin for my day of penetration,Your relationships is bullshit, your man is a prick,With a little bit of bricks and a whip baby,Please, I got plenty of v's,What you want the pink c-2, or the yellow 3-2-5,That's when I opened my eyes,I was dreamin, damn it was all a surprise,But it felt real, I hopped up in a wet chill,Yet still gotta keep this one concealed,Even though I never got a chance to meet her,I still need her, cause she's my senorita,Chorus,*puffy talking over the chorus*,*india sings her part from the beginning again*,Chorus,*woman singing, man talking*
,
,
",Diddy:Senorita
,Diddy,"{sirius by alan parsons project plays in the background..,Better known to some as introducing your chicago bulls music},[p. diddy],Yeah can you hear me?  yeah,There's certain things in life that you can stop,And there's certain things in life that can't be stopped,Let's go..,And now.. for your.. bad bad boys..,Starting at guard..,[p. diddy],Y'all niggaz still talkin? ,Oh you got a little name little fame little fortune? ,What you have is a portion,Bout the size of the hats in the back of my porsche and,So you better use caution, knowin I'm the boss and,I'm sittin on pyramids, flossin,I don't really gotta talk son,I can get lost and sit back livin off endorsements,I'm a pro, kid,Why you actin like you don't really know, kid? ,Any records I broke it,Through the fame and the stardom, makin my mark on harlem like poe did,I said, here's your eviction notice,But you probably already know this,I don't mean to be greedy, but turn on your tv,Or pick up your cd, p.d.,[g. dep],This is gruesome,Niggaz always grab that mic and salt like they really gon' do some',What's wrong with you son? ,Oh you got a new gun, do you know how to use one? ,Then you livin an illusion, livin in a used one,While I'm in the limited, cruisin,You ain't really got a crew son,You givin them amusement, fuck what your comic views meant,Youse a smokehead,I've been doin this since this pro-ked,Broke breads with the cokeheads,Been down, still I get around like a nigga with broke legs on a moped,I said; I'm a top gun like gossett,Run and get your cd and cass-ette,Gossip, lotta niggaz got lip,But they ain't got hot yet 'til they got dep,[loon],Why niggaz lie like that?  know they ain't fly like that,Niggaz get fried like that,And you don't wanna die like that,Have your momma cryin like that,Besides all that, I'm in to get it fryin like that,Still on the block and move pies like that,Never my life dealt with guys that rap,In fact, I leave a nigga with his eyes all sad,Swoll up, y'all niggaz better hold up,Any nigga that roll up, could get fold up,Body get ripped up, and then sewed up,Every nigga I fucked with, niggaz is growed up,We don't play games, get on the stand, and say names,All we do is cock back, and spray planes,Give a fuck if nigga hustle or gangbang,Nigga try to use they muscle and fang fang,[black rob],Keep frontin, i'ma put a crease in your jaw,Might catch me squeezin the four,My nigga I go to war,And if a nigga want the raw you still gotta come in the store,Y'all never had a run-in before, with the likes of an outlaw,Predicate assassin, smashin,Open shit, rig scope, focus it,Give niggaz what they 'posed to get (shit),Oppose the clique, I send five close to six,Hoodfellaz, that'll come close your shit,Niggaz stay with the frozen wrists,Now the smoke colored big benz with the top broke off,Fix your face, we back on the paper chase,Never left, so I ain't gotta take your place,Fuck the fake bogus niggaz that ain't notice,The breadwinner, three-six-five I stay focused nigga,[p. diddy],We'll never stop..,We'll never stop..,One of the greatest teams that ever lived..,It's like in our blood..,We gotta be born this way..,Bad boy baby
,
,
",Diddy:The Saga Continues...
,P. Diddy,"(Puff) Bad Boy... we ain't gon' stop,Verse One: Mase,Now with Sean on the hot track, melt like it's hot wax,Put it out, all the stores, bet you could shop that (that's right),Leave a nigga with a hot hat, fronting like,Bad Boy ain't got tracks (nigga stop that),There's no guy slicker than this young fly nigga,Nickel-nine nigga, floss you die quicker (uh-huh),This fed time outta town pie flipper,Turn Cristal into a Crooked I sipper,Everbody want to be fast, see the cash,F**k around they weak staff, get a heat rash,Anything in Bad Boy way we smash (we smash),Hundred G stash, push a bulletproof E-Class (ehehe),I'm through with bein a player and a baller,Just want me one bad bitch so I can spoil her,Mase wanna be the one you respect, even when you're vexed,Rock Versace silks over spilled brunette,Got green never seen so you suck my jewels,Clutch my uz', anything I touch I bruise,Puff make his own laws, nigga f**k your rules (that's right),Goodfellas, you know you can't touch us dudes,[Puff] Don't push us, cause we're close to the, edge,[Puff] We're tryin, not to lose our heads, a-hah hah hah hah,Verse Two: Mase,Broken glass everywhere *glass shatters*,if it ain't about the money, Puff, I just don't care (that's right),I'm that Goodfella fly guy, sometimes wiseguys,Spend time in H-A-W-A-I-I,(Mase can you please stop smoking lah lah?),Puff why try?  I'm a thug, I'ma die high,I be out in Jersey, puffin Hershey,Brothers ain't worthy to rock my derby,Though I'm never drugged, I'm the venom in the club, G,Though I know the thug be wantin to slug me (uh-huh),Could it be I move as smoove as Bugsy? (yeah),Or be at the bar with too much bubbly? (c'mon),Yo I think it must be the girls want to lust me,Or is it simply the girls just love me,Brothers wanna: rock the Rolls, rock my clothes,Rock my ice, pull out Glocks, stop my life (uhh),I'm like, ""Damn, how these niggaz got they trust?,Used to be my man, how you gonna plot on my wife?"",Do you think you snake me, cause they hate me?,Or he got his Ph.D; Player Hater's Degree? (Ahaha!),Chorus: Mase, Puff Daddy,[Mase] Can't nobody take my pride,[Puff] Uh-uh, uh-uh,[Mase] Can't nobody hold me down... ohh no,[Mase] I got to keep on movin,Verse Three: Mase,Quit that!  (uh-huh) You a big cat?  (yeah),Where your chicks at?  (yeah)  Where your whips at?  (where dey at?),Wherever you get stacks, I'ma fix that,Everything that's big dreams, I did that (that's right),Don't knock me cause you're boring,I'm record sales soaring (*whistling*) straight touring,Simply a lot of men be wantin to hear me,cause their words just don't offend me (uh-uh, uh-uh),We spend cheese, in the West Indies,Then come home to plenty cream Bentleys (ahehe),You name it, I could claim it,Young, black, and famous, with money hangin out the anus,And when you need a hit, who you go and get? (who?),Bet against us?  (Not a sure bet),We make hits that'll rearrange your whole set (that's right),and got a Benz that I ain't even drove yet,[Mase] Don't push us, cause we're close to the, edge,[Mase] We're tryin, not to, lose our heads, a-hah-hah-hah-hah,[Mase] I get the feeling sometime, that make me wonder,[Mase] Why you wanna take us under,[Puff] Why you wanna take us under,(repeat 2X),Chorus: repeat to fade
,
,
",P. Diddy:Can't Nobody Hold Me Down
,P. Diddy,"(Feat. Keyshia Cole , T.I. & Pharrell),[Diddy:],Last night,,I couldn't even get an answer.,Tried to call,,But my pride wouldn't let me dial.,And I'm sitting here,,With this blank expression.,And the way I feel,,I wanna curl up like a child.,[Pharrell:]---,Yessir, yo, yo, uh, ah-uh, ah-uh,(This is the remix),Picture the song,Picture my life and my intention to ball,Picture the sights and how it glitter for y'all,Now don't you feel ????close to perfect???? when a chick is involved,She changed you life, and your frame of mind,Sorry, I hope what I'm sayin is fine,We fuss but we take it one day at a time,If there's a fire you know that she'd lay in the line,And I just, close my eyes and curve my mouth,Open my mind and words come out,You're eclectic, you're creative,You the picture, girl, I just painted,I gotta get it and its all paid for,Big castle on the seashore,With the wind, the walk, and decor,How this sound, mister and missus skateboard?,P.,[Keyshia:]---,If I told you once, I told you twice,,You can see it in my eyes.,I'm all cried out,,With nothing to say.,You're everything I wanted to be.,If you could only see,,Your heart belongs to me.,I love you so much, I'm yearning for your touch.,Come and set me free,,Forever yours I'll be,,Baby won't you come and take this pain away.,[Diddy:]---,Last night,,I couldn't even get an answer.,Tried to call,,But my pride wouldn't let me dial.,And I'm sitting here,,With this blank expression.,And the way I feel,,I wanna curl up like a child.,[T.I.:]---,Let me get you where I want you, your best nightgown,Yeah I had a lotta women, you the best I've found,If I offered you the chance you'd neglect like how?,With my hands like damn and my neck like wow,Lebanese, puerto rican, like brown,Said they heard I'm the king, wanna test my crown,Swerve on things with the 'Vette top down,I'm the realest, one the dealest to ever rep my town,So if you ever wanna get it off your chest I'm down,How fly does a G5 jet ride sound,Triple black ???fan'll switch??? your S5 down,Now your girl wanna talk about sex right now,Trying to hate them other rappers who respect my style,How I kiss her on the legs while I undress, lie down,I wanna see you with your hair let down,And your body soaking wet on the bed, stretched out,T.I.P.,[Keyshia:]---,I need you,,And you need me.,This is so plain to see,,And I will never let you go and,,I will always love you so.,I will.,If you could only see,,Your heart belongs to me.,I love you so much, I'm yearning for your touch.,Come and set me free,,Forever yours I'll be,,Baby won't you come and take this pain away.,[Diddy:]---,Last night,,I couldn't even get an answer.,Tried to call,,But my pride wouldn't let me dial.,And I'm sitting here,,With this blank expression.,And the way I feel,,I wanna curl up like a child.,[Keyshia:]---,Why don't you pick the phone,,And dial up my number,,And call me a baby,,I'm waiting on you.,Why don't you pick the phone,,And dial up my number,,Just call me a baby,,I'm waiting on you.
,
,
",P. Diddy:Last Night (Remix)
No Way Out (1997),Diddy,"It's a hell up in harlem, fuckit, another day,Another dollar, wake up, to the barking from the rottweilers,Pull the collars, make em sit for the godfather,Then I holler, to justin my son, run the water,For the shower, trust fund scholarship sure to give him power,Baby momma call, she pick him up, in about an hour,Now free to go, free to blow, with the calicos,And the navajos, it's just the way this player knows,Anything goes, finally caught up with my nigga sam sam,Picked me up, in the tan lex land,Wanted breakfast down at pan pan's, what's your favorite dish? ,He ordered cheese eggs and grits, I had the swordfish,What is this?  three niggaz dressed in black,Roleys on they wrist, feathers in they hat,One tapped me on my back, then pointed at my stack,Put my finger on the trigger,Then I asked him, whatchu want nigga? ,Chorus: puff daddy,Whatchu gonna do when it's your turn to go,Whatchu gonna do when you can't take no mo',You gonna cry like a bitch or take it nice and slow,Whatchu gonna do when it's your turn to go,(repeat 2x),Verse two: puff daddy,I pray to God that I'm dreamin, I know my family,Wouldn't take it, when the doctor said, he ain't make it,Mom dukes cryin, baby mom full of grief,How she gonna tell her son his daddy is deceased? ,Now she got beef with them bitches up the street,All because I used to creep, with her girlfriend sharese,She knows, I keep the hoes, from nation, to nation,On every radio station, goodfellas in rotation, uhh,That's why niggaz wanna twist my shit, flip my wig,Attempt to murder me like tommy gills,Before they draw, niggaz threw me to the floor,Drill holes in my pocket, sam launch the rocket,They wanna rip my arms out the socket, fuckin heathens,Love to see a nigga stop breathin,I heard a voice sing out, ain't you sean puffy combs? ,Here's your eulogy, meet you at the crossroads,G'night bone,Chorus,Verse three: puff daddy,Nothing but clouds and white suits fill my vision,Watching my life go down, like christian,Listen hear them bullets rang, shotguns and mac millis,Spraying like a hurricane in this war called the terror game,And deuce deuces can't stand the pain,Little guns ain't got no business in this blizzard,They just kibitz, here's five shots to visit, blaka,Blowin bullet holes sizes of door knockers,Three headed for my chest straight, the other two,Came a little late, and just barely missed my face,I'm tryin to find a steady place between two cars,One of us gon' either wind up dead, or behind bars,Shit, I'm just tryin to live, so I can raise my kid,And own the world, bone all the girlie girls,That's when I finally figured out,That's that nigga david arthur, sharese baby father,And I didn't even bother to ask no further questions,No more confessions only suggestions,I think sam set me up, cause them bullets squeezed up,From the rear, and sam was the only nigga there,Then they all peeled out in the rental, aluminum,Sam in the passenger seat, so I'm assumin them,Niggaz didn't even get to peep,Lil' kim and them, in the backseat, with the heat,Clips they feelin em, to the top, shit ain't sweet,Once the light turns red, nuff said, that's dead,They fled, and they waved, hot lead,If I aimed up, I'd be on my deathbed,Sucker move, for that they don't get no props,Lil' kim and them, mad they ain't bust no shots,We in the block, no land posters just old posters,Of gangsta niggaz I see ghosts of gangsta figures,I'm tryin to hold my own when they snatched me out the car,Took me in the saloon and said, puffy, there you are,Them same cats we chased two blocks had new spots,Washin dishes, I guess for goin out like bitches,I smacked em, gave a little speech, to mirth,Happiness, cause me and all my peeps got hurt,That night, I said a little prayer, me and justin,That's when I heard the bustin, yeah,Chorus
,
,
",Diddy:What You Gonna Do?
,P. Diddy,"(Intro: P. Diddy),Check this out,See where I'm coming from,The sun don't shine forever, you know the rest,(P. Diddy),I ain't no joke, I used to make the mic smoke,Now I'm like, Kain, Rob, and Dep make sure it's broke (that's right),The most around come through toast your town,And I'm the Bad Boy poster child (Bad Boy baby),Now fool around girl do somethin with it (uh-huh),Now that's cool girl move somethin with it (that's right),And anything I talk I live it (yeah),And everything as been like grining? (yeah),Talk to 'em,(Black Rob),Yo, this the Bad Boy mission and we got the goods here (here),Play 'em to the left cause my right's my good ear (ear),Trying to reach levels of a ill subliminal,Hoes know the fact that I'm a criminal (that's right),The movie I'm facing, cutie looked Asian,One night, I bet she be off the hook paging them,(Singing) Soooo amazing, she's been waiting,(Chours: P. Diddy, Foxy Brown),(P. Diddy} And we! We gonna take the crown, please,And we! Killin them clubs please believe,(Foxy)     And we! Rock L.A. to New Heezy,(P. Diddy) And we! We can get fly and get greasy,(Foxy)     And we! We pull up on them big things,And we! We make they ass and hips shrink,(P. Diddy) And we! Blind them with that bling,(Foxy)     And we! Rock ya body, rock, rock, ya body, body,(Big Azz Ko),The untoucha, put you on your butt quick,Same thing you was taught not to fuck with,Fontaine the flame, the game with the pain,And maintain the same eye frame I came with (that's right),Same shit, new day, same language, new ????,??????with a +Tech+ like +Sway+,The shit 'round my neck like Dre,Think what your chick might say,(Female: Bad Boy),(P. Diddy),My aim's to change the game cold (yeah),Been doing this since chains and Kangols (uh-huh),I hold foes to paint like Van Goghs,Leave niggas on ""what up"" stank like mad hoes (oohhhh),Choppin' it down, cockin' the pound,Splat gate, vacate, niggas locking your town,(Craig Mack),Hey yo,,Don't try to play me for the same, same, same (as we proceed),Last week you did it, caught a beating the same (to give you what you need),(Underlapping chorus) You goddamn right I'm with the fam',(Chorus),(Kain),(Overlaps last line of chorus),Yo, spit that diva flow, fast slow, either o',Keep that on a need to know,Freeze that so the milk ??? deep ????,Y'all can get beat, speak or go let the speakers blow,Stop acting like a half-a-fag,You don't wanna be shitting in a plastic bag,Gotta big green mit with a matching Jag (damn),Bad Boy bitch, laugh at that motherfucker,(Foxy Brown),I thought I that we won't stop (we won't stop),I thought I told you Fox stay shotgun in the drop (Foxy Brown),Take that rap game or rape that,And anything I feel I state that,I'm blatant like that (she blatant like that),Can't feel bouncing right back,Fuck y'all bitches hating like that,Y'all niggas take heed when Fox rap,Bitches wanna dress just like that, the Sean Jean dress just like that,And I don't be frontin like that,I might just cock the hatch back, push the Bentley top back,I'm a Bad Girl at heart, shoulda made the move from the start,Bitch front bet the llama'll spark,(overlaps G. Dep's first line),Motherfucker,(G. Dep),??? the one who started the trend, be the first to reserve a the rims,So the insides match my Timbs,Make 'em say no fair, try to ball I'ma end your career,Like a can of Lysol put my name in the air,Say it, don't spray it might wet them up,Might push the panic button don't press your luck,Know the name G. Dep, I'm ghetto dependent,I'm in the hood like carburetors and engines,(Chorus),(Outro: P. Diddy),Don't stop now, let's go,Don't stop, let's go,Don't stop,We starting over,*Beat fades out
,
,
",P. Diddy:And We
